Allium fistulosum;friches vivaces rudérales pionnières, mésohydriques, commensales des cultures
Allium flavum;Aux étages méso et supra-méditerranéens, sur terrains arides bien exposés : pelouses pionnières de dalles rocheuses, d'éperons rocheux, pelouses sableuses, garrigues. Corniches basaltiques, crêtes rocailleuses à végétation peu dense (Alysso alyssoidis-Sedion albi, Sedo albi-Veronicion dillenii), parfois ruines de châteaux.
Allium flexum;pelouses basophiles médio-européennes et nevado-illyriennes
Allium lineare;pelouses basophiles subalpines, alpiennes, mésohydriques
Allium longispathum;friches vivaces rudérales pionnières, mésohydriques, commensales des cultures
Allium lusitanicum;Rochers, dalles volcaniques ou cristallines et pelouses ouvertes à annuelles et orpins (Sedo albi-Scleranthion biennis, Sedo albi-Veronicion dillenii), mais aussi landes ouvertes collinéennes et montagnardes (Ulicion minoris, Genisto pilosae-Vaccinion uliginosi), dans ses stations naturelles.
Allium moly;A l'étage planitiaire. Lieux rocailleux, de préférence à mi-ombre, sur calcaire.
Allium moschatum;Aux étages méso et supra-méditerranéens, sur terrains arides bien exposés : pelouses pionnières de dalles rocheuses, d'éperons rocheux, garrigues.
Allium narcissiflorum;grpts vivaces des éboulis basophiles, alpiens, subalpins-alpins, héliophiles
Allium neapolitanum;0
Allium nigrum;0
Allium oleraceum;De l'étage planitiaire à l'étage montagnard. En contexte chaud et ensoleillé, sur des sols secs légèrement calcaires. Affleurements rocheux, pelouses sèches, prairies pâturées, landes, parfois dans les forêts collinéennes claires. Présent également dans de nombreux milieux secondaires tels que les cultures, les vignes, les talus en bord de route et de chemin, les cimetières et les décombres. Affleurements rocheux thermophiles, essentiellement de nature volcanique, pelouses ouvertes à annuelles et orpins, remblais, bermes routières, voies ferrées...
Allium oporinanthum;pelouses basophiles méditerranéennes
Allium paniculatum;pelouses basophiles mésoméditerranéennes, mésohydriques, sur sol relativement profond
Allium parciflorum;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Allium pendulinum;0
Allium polyanthum;pelouses basophiles mésoméditerranéennes, mésoxérophiles
Allium porrum;friches vivaces eutrophiles, mésohydriques, héliophiles
Allium roseum;Espèce se développant en milieux naturels plus au sud (garrigues, pelouses méditerranéennes) mais se comportant en espèce rudérale en Rhône-Alpes, où elle occupe les cultures sarclées (oliveraies et vignes), les friches, les talus de routes nitrophiles de l'étage mésoméditerranéen.
Allium rotundum;Bordures de champs, friches et bords de vignes. Sur calcaire. Messicole pouvant subsister un temps dans des friches ou des pelouses établies sur d'anciennes zones cultivées.
Allium sativum;Plante rudérale, rarement naturalisée en périphérie des jardins et sur les dépôts de déchets verts.
Allium savii;pelouses basophiles méditerranéennes
Allium scaberrimum;Moissons méditerranéennes.
Allium schoenoprasum;Aux étages montagnard et subalpin. Espèce héliophile, cryophile, qui se développe préférentiellement sur des sols neutres, moyennement humides à humides. Corniches rocheuses et dalles plus ou moins suintantes, pelouses écorchées, parfois marneuses, bords des ruisseaux, bordures de bois et de champs, abords des habitations. Corniches rocheuses et dalles plus ou moins suintantes, pelouses écorchées, parfois marneuses, bordures de bois et de champs.
Allium scorodoprasum;Fourrés et haies bocagères, bords de cultures.
Allium siculum;pelouses acidophiles méditerranéennes
Allium sphaerocephalon;Pelouses sèches, rocailles, parfois zones cultivées, sur tous types de substrat, depuis l'étage planitiaire jusqu'au sommet du subalpin. Rochers, dalles, pelouses et landes ouvertes à Callune, landines à Armoise champêtre.
Allium strictum;pelouses basophiles médio-européennes occidentales, mésoxérophiles, aéromésohygrophiles, submontagnardes, généralement d'ubac
Allium suaveolens;moliniaies des prés paratourbeux médio-européens, basophiles
Allium subhirsutum;friches vivaces mésohydriques, thermophiles, euryméditerranéennes, héliophiles
Allium tenuiflorum;pelouses basophiles méditerranéennes
Allium trifoliatum;0
Allium triquetrum;ourlets mésohydriques, mésoeutrophiles, méditerranéens
Allium ursinum;Plante de forêts feuillues sur sols riches et profonds avec une bonne réserve en eau, aime les milieux ombragés à mi-ombragés, notamment en fond de vallon et bas de versants. Se maintient aussi en lisière forestière fraîche. Jusqu’à 1 900 m d’altitude. Chênaies-frênaies, charmaies ou hêtraies neutronitroclines, sur sols alluviaux ou colluviaux, parfois au sein de taillis ou de boisements résineux de substitution en conditions écologiques similaires.
Allium victorialis;"Plante de l'étage subalpin, recherche les sols profonds des bas de pentes, des petites dépressions ou des couloirs herbeux plutôt frais, ainsi qu'une ambiance généreusement lumineuse. Cette double exigence favorise sa présence dans les régions soumises à un climat humide, comme les Alpes du Nord. Pentes à hautes herbes (mégaphorbiaies) héliothermophiles, lisières de peuplements constitués ou phases pionnières à sorbiers, hêtraies et érablaies-hêtraies ; s'installe parfois sur pentes et vires rocheuses."
Allium vineale;Espèce héliophile, mésoxérophile, calcicole : vignes, cultures, pelouses sèches, prairies, ourlets thermophiles, depuis l'étage mésoméditerranéen jusqu'au montagnard. Coteaux bien exposés (favorables à la culture de la vigne), champs cultivés, décombres, terrains vagues, cimetières et bermes routières.
Alnus alnobetula;Arbuste des étages montagnard et subalpin (800 à 2 350 m d'altitude) avec un optimum à l'étage subalpin, qui colonise les versants frais longuement enneigés et les bordures de torrents alpestres. Forme de communautés stables dans les couloirs d'avalanches et zones à reptation du manteau neigeux.
Alnus cordata;Étages supraméditerranéen et montagnard jusqu'à 1 400 m d'altitude. Espèce thermophile, héliophile, craignant la concurrence des espèces sociales. Se développe sur sols riches en bases et en azote. Mésohygrophile dans son aire naturelle. En Rhône-Alpes, plantée généralement le long des cours d'eau.
Alnus glutinosa;De l'étage collinéen à l'étage montagnard inférieur, jusqu'à 1 200 m d'altitude. Se retrouve également aux étages méditerranéen et supraméditerranéen. S'accommode de sols à pH très variable, plus ou moins riches mais constamment alimentés en eau (même si l'espèce peut être retrouvée sur des sols plus secs en comportement pionnier). Inféodée au bois humides, bords des eaux. On la retrouve dans des forêts ripicoles, marécageuses ou collinéennes. Ripisylves (aulnaies alluviales, aulnaies-frênaies), plus disséminée dans les forêts alluviales planitiaires (bords des bras morts), aulnaies marécageuses, parfois en ceinture au bord des lacs ou en queue d'étangs.
Alnus incana;Espèce plutôt submontagnarde mais retrouvée de l'étage collinéen à l'étage montagnard (de 100 à 1 500 m d'altitude). Espèce héliophile pionnière, disparaissant lorsque s'installent des essences à haut pouvoir de concurrence. Se développe sur sol riche en base et en azote, de pH basique à neutre (parfois acides), inondable, à bonne réserve en eau.
Alnus x;bois caducifoliés hygrophiles à amphibies, médio-européens
Aloe arborescens;matorrals méditerranéens 
Aloe maculata;0
Alopecurus aequalis;Sur sols vaseux plus ou moins exondés, plutôt dénudés des étangs et marais neutro-alcalins, parfois au bord des bras morts des grandes rivières. Les mentions relatives à des tourbières de l'étage montagnard nous semblent douteuses.
Alopecurus arundinaceus;Marais et fossés vaseux riches en matières azotées (statut phytosociologique à préciser).
Alopecurus bulbosus;Prairies fauchées semi-humides sur sol moyennement pourvus en éléments nutritifs.
Alopecurus geniculatus;Dépôts vaseux des bords d'étangs, de lacs et de mares, méandres et bras morts de rivières. Elle semble s'accommoder de milieux plus pauvres en éléments nutritifs et se trouve ainsi être chez nous plus ubiquiste qu' A. aequalis.
Alopecurus gerardi;pelouses acidophiles ouvertes, alpines, mésohydriques, des adrets alpiens
Alopecurus myosuroides;Moissons (Blé, Orge...) et friches sur sols assez riches en bases dans les secteurs les moins arrosés, se rencontrant occasionnellement dans les vignes et sur les bermes routières.
Alopecurus pratensis;Espèce héliophile, mésophile à mésohygrophile : prairies de fauches ou pâturées fraîches à humides, acidiphiles à basiclines. Prairies de fauche plus ou moins humides, souvent de fonds de vallon ou alluviales, jonçaies, parfois secondairement dans des fossés humides, des friches ou en bord de route.
Alopecurus rendlei;Prairies de fauche inondables sur sols frais, pâturages extensifs, friches. Jadis signalé sur les abords marécageux de quelques étangs, ainsi que le long de chemins sur des terres engorgées.
Alternanthera caracasana;pelouses des sables mobiles neutroclines
Alternanthera philoxeroides;herbiers aquatiques, vivaces, enracinés, européens, des eaux douces profondes, eutrophiles à mésotrophiles, planitiaire à collinéen
Althaea cannabina;Présent de l'étage mésoméditerrannéen à l'étage au montagnard. Espèce héliophile, thermophile, se développant sur des substrats secs, neutres et assez riches en composés azotés. Sur les talus, dans les friches et les décombres. Ourlets thermophiles rudéralisés, bords des chemins sur les pentes cultivées des Limagnes (Trifolio medii-Geranietea sanguinei) et fruticées basiphiles et thermophiles, secondairement dans des friches industrielles ou sur les berges de l'Allier (Dauco carotae-Melilotion albi), parfois à proximité de châteaux.
Althaea officinalis;"Souvent dans les fossés à proximité des habitations, d'où elle s'est répandue ; au sein des régions de grandes cultures, elle se rencontre dans les anciens grands marais asséchés (notamment sur les « terres noires ») et les friches. Quelquefois également sur les grèves des cours d'eau."
Althenia filiformis;herbiers dulcaquicoles, annuels, enracinés, européens, pionniers d'eaux peu profondes
Althenia orientalis;herbiers dulcaquicoles, annuels, enracinés, européens, pionniers d'eaux peu profondes
Alyssoides utriculata;De l'étage collinéen au montagnard, en conditions xérothermophiles. Fentes de rochers, rocailles, prés secs et éboulis (sur calcaire et silice).
Alyssum alpestre;Pelouses rocailleuses plus ou moins ouvertes, escarpements, éboulis stabilisés et terreux, sur substrat calcaire, aux étages subalpin et alpin pour l'essentiel.
Alyssum alyssoides;Taxon héliophile, oligotrophe, mésoxérophile à xérophile. Pelouses sèches, sablonneux ou rocailleux. Vires rocheuses et pelouses ouvertes thermophiles sur substrats riches en bases (sédiments calcaires, basalte, pépérite...), hauts de murets en pierres sèches et à ciment calcaire, ruines et quelquefois sur les berges graveleuses de l'Allier et de la Dore en Grande Limagne.
Alyssum corsicum;0
Alyssum cuneifolium;grpts vivaces des éboulis basophiles, psychrophiles, montagnards (ubacs) à alpins, héliophiles
Alyssum linifolium;annuelles des tonsures basophiles, aéromésohydriques, méso à subméditerranéennes
Alyssum loiseleurii;pelouses des sables basophiles, subsubmaritimes, thermo-atlantiques, mésoxérophiles
